"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"med_otc_2_rxnorm_p","String","260","Recommended"," otc_med_2_yn   == 1","OTC Med 2. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_otc_med2_rxnorm_p"
"strength_otc_medication2","String","30","Recommended"," otc_med_2_yn   == 1 && isNull(med2_otc_dk)","OTC Med 2. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el número
con un decimal)","","For example 7.5, if you don't know the dose please choose ""don't know"" in what follows below Ejemplo 7.5, si no sabe la dosis, por favor escoja ""no se"" en lo que sigue abajo.","medinv_plus_otc_med2_dose_p"
"med2_otc_dk","Integer","","Recommended"," notNull(med_otc_2_rxnorm_p) &&  isNull(strength_otc_medication2)","OTC Med 2. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_otc_med2_dk"
"units_otc_medication2","Integer","","Recommended"," otc_med_2_yn   == 1 && isNull(med2_otc_dk)","OTC Med 2. Strength unit / Unidad","1 ::17","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER; 17 = International Units (IU)","medinv_plus_otc_med2_units_p"
"otc_med2_xr","Integer","","Recommended"," otc_med_2_yn   == 1","OTC Med 2. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1 ; 0; 999","1 = Yes /Sí; 0 = No /No; 999 = I don’t know/ No lo sé","medinv_plus_otc_med2_xr_p"
"number_rx_otc_med2","String","30","Recommended"," otc_med_2_yn   == 1","OTC Med 2. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_otc_med2_freq_p,number_prescribed_otc_medication2"
"otc_med2_24","Integer","","Recommended"," otc_med_2_yn   == 1","OTC Med 2. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med2_24_p"
"otc_med2_ago","String","30","Recommended"," otc_med2_24   == 1","OTC Med 2. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_otc_med2_ago_p"
"otc_med_3_yn","Integer","","Recommended"," otc_med_2_yn   == 1","Does your child take any other over-the-counter medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med3_yn_p"
"med_otc_3_rxnorm_p","String","200","Recommended"," otc_med_3_yn   == 1","OTC Med 3. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_otc_med3_rxnorm_p"
"strength_otc_medication3","String","30","Recommended"," otc_med_3_yn   == 1 && isNull(med3_otc_dk)","OTC Med 3. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el número
con un decimal)","","For example 7.5, if you don't know the dose please choose ""don't know"" in what follows below Ejemplo 7.5, si no sabe la dosis, por favor escoja ""no se"" en lo que sigue abajo.","medinv_plus_otc_med3_dose_p"
"med3_otc_dk","Integer","","Recommended"," notNull(med_otc_3_rxnorm_p) &&  isNull(strength_otc_medication3)","OTC Med 3. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_otc_med3_dk"
"units_otc_medication3","Integer","","Recommended"," otc_med_3_yn   == 1 && isNull(med3_otc_dk)","OTC Med 3. Strength unit / Unidad","1 ::17","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER; 17 = International Units (IU)","medinv_plus_otc_med3_units_p"
"otc_med3_xr","Integer","","Recommended"," otc_med_3_yn   == 1","OTC Med 3. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1 ; 0; 999","1 = Yes /Sí; 0 = No /No; 999 = I don’t know/ No lo sé","medinv_plus_otc_med3_xr_p"
"number_rx_otc_med3","Float","30","Recommended"," otc_med_3_yn   == 1","OTC Med 3. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_otc_med3_freq_p,number_prescribed_otc_medication3"
"otc_med3_24","Integer","","Recommended"," otc_med_3_yn   == 1","OTC Med 3. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med3_24_p"
"otc_med3_ago","Float","30","Recommended"," otc_med3_24   == 1","OTC Med 3. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_otc_med3_ago_p"
"otc_med_4_yn","Integer","","Recommended"," otc_med_3_yn   == 1","Does your child take any other over-the-counter medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med4_yn_p"
"med_otc_4_rxnorm_p","String","200","Recommended"," otc_med_4_yn   == 1","OTC Med 4. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_otc_med4_rxnorm_p"
"strength_otc_medication4","Float","30","Recommended"," otc_med_4_yn   == 1 && isNull(med4_otc_dk)","OTC Med 4. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el número
con un decimal)","","For example 7.5, if you don't know the dose please choose ""don't know"" in what follows below Ejemplo 7.5, si no sabe la dosis, por favor escoja ""no se"" en lo que sigue abajo.","medinv_plus_otc_med4_dose_p"
"med4_otc_dk","Integer","","Recommended"," notNull(med_otc_4_rxnorm_p) &&  isNull(strength_otc_medication4)","OTC Med 4. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_otc_med4_dk"
"units_otc_medication4","Integer","","Recommended"," otc_med_4_yn   == 1 && isNull(med4_otc_dk)","OTC Med 4. Strength unit / Unidad","1 ::17","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER; 17 = International Units (IU)","medinv_plus_otc_med4_units_p"
"otc_med4_xr","Integer","","Recommended"," otc_med_4_yn   == 1","OTC Med 4. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1 ; 0; 999","1 = Yes /Sí; 0 = No /No; 999 = I don’t know/ No lo sé","medinv_plus_otc_med4_xr_p"
"number_rx_otc_med4","Float","30","Recommended"," otc_med_4_yn   == 1","OTC Med 4. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_otc_med4_freq_p,number_prescribed_otc_medication4"
"otc_med4_24","Integer","","Recommended"," otc_med_4_yn   == 1","OTC Med 4. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med4_24_p"
"otc_med4_ago","Float","30","Recommended"," otc_med4_24   == 1","OTC Med 4. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_otc_med4_ago_p"
"otc_med_5_yn","Integer","","Recommended"," otc_med_4_yn   == 1","Does your child take any other over-the-counter medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med5_yn_p"
"med_otc_5_rxnorm_p","String","200","Recommended"," otc_med_5_yn   == 1","OTC Med 5. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_otc_med5_rxnorm_p"
"strength_otc_medication5","Float","30","Recommended"," otc_med_5_yn   == 1 && isNull(med5_otc_dk)","OTC Med 5. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el número
con un decimal)","","For example 7.5, if you don't know the dose please choose ""don't know"" in what follows below Ejemplo 7.5, si no sabe la dosis, por favor escoja ""no se"" en lo que sigue abajo.","medinv_plus_otc_med5_dose_p"
"med5_otc_dk","Integer","","Recommended"," notNull(med_otc_5_rxnorm_p) &&  isNull(strength_otc_medication5)","OTC Med 5. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_otc_med5_dk"
"units_otc_medication5","Integer","","Recommended"," otc_med_5_yn   == 1 && isNull(med5_otc_dk)","OTC Med 5. Strength unit / Unidad","1 ::17","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER; 17 = International Units (IU)","medinv_plus_otc_med5_units_p"
"otc_med5_xr","Integer","","Recommended"," otc_med_5_yn   == 1","OTC Med 5. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1 ; 0; 999","1 = Yes /Sí; 0 = No /No; 999 = I don’t know/ No lo sé","medinv_plus_otc_med5_xr_p"
"number_rx_otc_med5","Float","30","Recommended"," otc_med_5_yn   == 1","OTC Med 5. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_otc_med5_freq_p,number_prescribed_otc_medication5"
"otc_med5_24","Integer","","Recommended"," otc_med_5_yn   == 1","OTC Med 5. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med5_24_p"
"otc_med5_ago","Float","30","Recommended"," otc_med5_24   == 1","OTC Med 5. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_otc_med5_ago_p"
"otc_med_6_yn","Integer","","Recommended"," otc_med_5_yn   == 1","Does your child take any other over-the-counter medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med6_yn_p"
"med_otc_6_rxnorm_p","String","200","Recommended"," otc_med_6_yn   == 1","OTC Med 6. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_otc_med6_rxnorm_p"
"strength_otc_medication6","Float","30","Recommended"," otc_med_6_yn   == 1 && isNull(med6_otc_dk)","OTC Med 6. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el número
con un decimal)","","For example 7.5, if you don't know the dose please choose ""don't know"" in what follows below Ejemplo 7.5, si no sabe la dosis, por favor escoja ""no se"" en lo que sigue abajo.","medinv_plus_otc_med6_dose_p"
"med6_otc_dk","Integer","","Recommended"," notNull(med_otc_6_rxnorm_p) &&  isNull(strength_otc_medication6)","OTC Med 6. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_otc_med6_dk"
"units_otc_medication6","Integer","","Recommended"," otc_med_6_yn   == 1 && isNull(med6_otc_dk)","OTC Med 6. Strength unit / Unidad","1 ::17","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER; 17 = International Units (IU)","medinv_plus_otc_med6_units_p"
"otc_med6_xr","Integer","","Recommended"," otc_med_6_yn   == 1","OTC Med 6. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1;0;999","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med6_xr_p"
"number_rx_otc_med6","Float","30","Recommended"," otc_med_6_yn   == 1","OTC Med 6. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_otc_med6_freq_p,number_prescribed_otc_medication6"
"otc_med6_24","Integer","","Recommended"," otc_med_6_yn   == 1","OTC Med 6. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med6_24_p"
"otc_med6_ago","Float","30","Recommended"," otc_med6_24   == 1","OTC Med 6. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_otc_med6_ago_p"
"otc_med_7_yn","Integer","","Recommended"," otc_med_6_yn   == 1","Does your child take any other over-the-counter medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med7_yn_p"
"med_otc_7_rxnorm_p","String","200","Recommended"," otc_med_7_yn   == 1","OTC Med 7. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_otc_med7_rxnorm_p"
"strength_otc_medication7","Float","30","Recommended"," otc_med_7_yn   == 1 && isNull(med7_otc_dk)","OTC Med 7. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el número
con un decimal)","","For example 7.5, if you don't know the dose please choose ""don't know"" in what follows below Ejemplo 7.5, si no sabe la dosis, por favor escoja ""no se"" en lo que sigue abajo.","medinv_plus_otc_med7_dose_p"
"med7_otc_dk","Integer","","Recommended","notNull(med_otc_7_rxnorm_p) &&  isNull(strength_otc_medication7)","OTC Med 7. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_otc_med7_dk"
"units_otc_medication7","Integer","","Recommended"," otc_med_7_yn   == 1 && isNull(med7_otc_dk)","OTC Med 7. Strength unit / Unidad","1::17","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER","medinv_plus_otc_med7_units_p"
"otc_med7_xr","Integer","","Recommended"," otc_med_7_yn   == 1","OTC Med 7. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1;0;999","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med7_xr_p"
"number_rx_otc_med7","Float","30","Recommended"," otc_med_7_yn   == 1","OTC Med 7. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_otc_med7_freq_p,number_prescribed_otc_medication7"
"otc_med7_24","Integer","","Recommended"," otc_med_7_yn   == 1","OTC Med 7. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med7_24_p"
"otc_med7_ago","Float","30","Recommended"," otc_med7_24   == 1","OTC Med 7. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_otc_med7_ago_p"
"otc_med_8_yn","Integer","","Recommended"," otc_med_7_yn   == 1","Does your child take any other over-the-counter medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med8_yn_p"
"med_otc_8_rxnorm_p","String","200","Recommended"," otc_med_8_yn   == 1","OTC Med 8. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_otc_med8_rxnorm_p"
"strength_otc_medication8","Float","30","Recommended"," otc_med_8_yn   == 1 && isNull(med8_otc_dk)","OTC Med 8. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el número
con un decimal)","","For example 7.5, if you don't know the dose please choose ""don't know"" in what follows below Ejemplo 7.5, si no sabe la dosis, por favor escoja ""no se"" en lo que sigue abajo.","medinv_plus_otc_med8_dose_p"
"med8_otc_dk","Integer","","Recommended"," notNull(med_otc_8_rxnorm_p) &&  isNull(strength_otc_medication8)","OTC Med 8. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_otc_med8_dk"
"units_otc_medication8","Integer","","Recommended"," otc_med_8_yn   == 1 && isNull(med8_otc_dk)","OTC Med 8. Strength unit / Unidad","1::17","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER","medinv_plus_otc_med8_units_p"
"otc_med8_xr","Integer","","Recommended"," otc_med_8_yn   == 1","OTC Med 8. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1;0;999","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med8_xr_p"
"number_rx_otc_med8","Float","30","Recommended"," otc_med_8_yn   == 1","OTC Med 8. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_otc_med8_freq_p,number_prescribed_otc_medication8"
"otc_med8_24","Integer","","Recommended"," otc_med_8_yn   == 1","OTC Med 8. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med8_24_p"
"otc_med8_ago","Float","30","Recommended"," otc_med8_24   == 1","OTC Med 8. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_otc_med8_ago_p"
"otc_med_9_yn","Integer","","Recommended"," otc_med_8_yn   == 1","Does your child take any other over-the-counter medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med9_yn_p"
"med_otc_9_rxnorm_p","String","200","Recommended"," otc_med_9_yn   == 1","OTC Med 9. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_otc_med9_rxnorm_p"
"strength_otc_medication9","Float","30","Recommended"," otc_med_9_yn   == 1 && isNull(med9_otc_dk)","OTC Med 9. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el número
con un decimal)","","For example 7.5, if you don't know the dose please choose ""don't know"" in what follows below Ejemplo 7.5, si no sabe la dosis, por favor escoja ""no se"" en lo que sigue abajo.","medinv_plus_otc_med9_dose_p"
"med9_otc_dk","Integer","","Recommended"," notNull(med_otc_9_rxnorm_p) &&  isNull(strength_otc_medication9)","OTC Med 9. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_otc_med9_dk"
"units_otc_medication9","Integer","","Recommended"," otc_med_9_yn   == 1 && isNull(med9_otc_dk)","OTC Med 9. Strength unit / Unidad","1::17","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER","medinv_plus_otc_med9_units_p"
"otc_med9_xr","Integer","","Recommended"," otc_med_9_yn   == 1","OTC Med 9. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1;0;999","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med9_xr_p"
"number_rx_otc_med9","Float","30","Recommended"," otc_med_9_yn   == 1","OTC Med 9. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_otc_med9_freq_p,number_prescribed_otc_medication9"
"otc_med9_24","Integer","","Recommended"," otc_med_9_yn   == 1","OTC Med 9. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med9_24_p"
"otc_med9_ago","Float","30","Recommended"," otc_med9_24   == 1","OTC Med 9. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_otc_med9_ago_p"
"otc_med_10_yn","Integer","","Recommended"," otc_med_9_yn   == 1","Does your child take any other over-the-counter medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med10_yn_p"
"med_otc_10_rxnorm_p","String","200","Recommended"," otc_med_10_yn   == 1","OTC Med 10. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_otc_med10_rxnorm_p"
"strength_otc_medication10","Float","30","Recommended"," otc_med_10_yn   == 1 && isNull(med10_otc_dk)","OTC Med 10. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el número
con un decimal)","","For example 7.5, if you don't know the dose please choose ""don't know"" in what follows below Ejemplo 7.5, si no sabe la dosis, por favor escoja ""no se"" en lo que sigue abajo.","medinv_plus_otc_med10_dose_p"
"med10_otc_dk","Integer","","Recommended"," notNull(med_otc_10_rxnorm_p) &&  isNull(strength_otc_medication10)","OTC Med 10. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_otc_med10_dk"
