"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"sai_p_drama_nmonth_l","Integer","","Recommended"," sai_p_activities_l___25   == '1'","Theater, Acting, Film Teatro, actuaciAn, cinematografía Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_drama_nmonth_p_l,sports_activity_drama_nmonth_p_l"
"sai_p_drama_perwk_l","Integer","","Recommended"," sai_p_activities_l___25   == '1'","Theater, Acting, Film Teatro, actuaciAn, cinematografía About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_drama_perwk_p_l,sports_activity_drama_perwk_p_l"
"sai_p_drama_tspent_l","Integer","","Recommended"," sai_p_activities_l___25   == '1'","Theater, Acting, Film Teatro, actuaciAn, cinematografía About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_drama_tspent_p_l,sports_activity_drama_tspent_p_l"
"sai_p_crafts_school_l","Integer","","Recommended"," sai_p_activities_l___26   == '1'","Crafts like Knitting, Building Model Cars or Airplanes Manualidades, como tejer o armar modelos de autos o aviones Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_crafts_school_p_l,sports_activity_crafts_school_p_l"
"sai_p_crafts_outside_l","Integer","","Recommended"," sai_p_activities_l___26   == '1'","Crafts like Knitting, Building Model Cars or Airplanes Manualidades, como tejer o armar modelos de autos o aviones Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_crafts_outside_p_l,sports_activity_crafts_outside_p_l"
"sai_p_crafts_private_l","Integer","","Recommended"," sai_p_activities_l___26   == '1'","Crafts like Knitting, Building Model Cars or Airplanes Manualidades, como tejer o armar modelos de autos o aviones Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_crafts_private_p_l,sports_activity_crafts_private_p_l"
"sai_p_crafts_self_l","Integer","","Recommended"," sai_p_activities_l___26   == '1'","Crafts like Knitting, Building Model Cars or Airplanes Manualidades, como tejer o armar modelos de autos o aviones Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_crafts_self_p_l,sports_activity_crafts_self_p_l"
"sai_p_crafts_nmonth_l","Integer","","Recommended"," sai_p_activities_l___26   == '1'","Crafts like Knitting, Building Model Cars or Airplanes Manualidades, como tejer o armar modelos de autos o aviones Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_crafts_nmonth_p_l,sports_activity_crafts_nmonth_p_l"
"sai_p_crafts_perwk_l","Integer","","Recommended"," sai_p_activities_l___26   == '1'","Crafts like Knitting, Building Model Cars or Airplanes Manualidades, como tejer o armar modelos de autos o aviones About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_crafts_perwk_p_l,sports_activity_crafts_perwk_p_l"
"sai_p_crafts_tspent_l","Integer","","Recommended"," sai_p_activities_l___26   == '1'","Crafts like Knitting, Building Model Cars or Airplanes Manualidades, como tejer o armar modelos de autos o aviones About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_crafts_tspent_p_l,sports_activity_crafts_tspent_p_l"
"sai_p_chess_school_l","Integer","","Recommended"," sai_p_activities_l___27   == '1'","Competitive Games like Chess, Cards, or Darts Juegos competitivos, como ajedrez, cartas o dardos Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_chess_school_p_l,sports_activity_chess_school_p_l"
"sai_p_chess_outside_l","Integer","","Recommended"," sai_p_activities_l___27   == '1'","Competitive Games like Chess, Cards, or Darts Juegos competitivos, como ajedrez, cartas o dardos Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_chess_outside_p_l,sports_activity_chess_outside_p_l"
"sai_p_chess_private_l","Integer","","Recommended"," sai_p_activities_l___27   == '1'","Competitive Games like Chess, Cards, or Darts Juegos competitivos, como ajedrez, cartas o dardos Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_chess_private_p_l,sports_activity_chess_private_p_l"
"sai_p_chess_self_l","Integer","","Recommended"," sai_p_activities_l___27   == '1'","Competitive Games like Chess, Cards, or Darts Juegos competitivos, como ajedrez, cartas o dardos Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_chess_self_p_l,sports_activity_chess_self_p_l"
"sai_p_chess_nmonth_l","Integer","","Recommended"," sai_p_activities_l___27   == '1'","Competitive Games like Chess, Cards, or Darts Juegos competitivos, como ajedrez, cartas o dardos Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_chess_nmonth_p_l,sports_activity_chess_nmonth_p_l"
"sai_p_chess_perwk_l","Integer","","Recommended"," sai_p_activities_l___27   == '1'","Competitive Games like Chess, Cards, or Darts Juegos competitivos, como ajedrez, cartas o dardos About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_chess_perwk_p_l,sports_activity_chess_perwk_p_l"
"sai_p_chess_tspent_l","Integer","","Recommended"," sai_p_activities_l___27   == '1'","Competitive Games like Chess, Cards, or Darts Juegos competitivos, como ajedrez, cartas o dardos About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_chess_tspent_p_l,sports_activity_chess_tspent_p_l"
"sai_p_collect_school_l","Integer","","Recommended"," sai_p_activities_l___28   == '1'","Hobbies like collecting stamps or coins Pasatiempos como coleccionar estampillas o monedas Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_collect_school_p_l,sports_activity_collect_school_p_l"
"sai_p_collect_outside_l","Integer","","Recommended"," sai_p_activities_l___28   == '1'","Hobbies like collecting stamps or coins Pasatiempos como coleccionar estampillas o monedas Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_collect_outside_p_l,sports_activity_collect_outside_p_l"
"sai_p_collect_private_l","Integer","","Recommended"," sai_p_activities_l___28   == '1'","Hobbies like collecting stamps or coins Pasatiempos como coleccionar estampillas o monedas Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_collect_private_p_l,sports_activity_collect_private_p_l"
"sai_p_collect_self_l","Integer","","Recommended"," sai_p_activities_l___28   == '1'","Hobbies like collecting stamps or coins Pasatiempos como coleccionar estampillas o monedas Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_collect_self_p_l,sports_activity_collect_self_p_l"
"sai_p_collect_nmonth_l","Integer","","Recommended"," sai_p_activities_l___28   == '1'","Hobbies like collecting stamps or coins Pasatiempos como coleccionar estampillas o monedas Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_collect_nmonth_p_l,sports_activity_collect_nmonth_p_l"
"sai_p_collect_perwk_l","Integer","","Recommended"," sai_p_activities_l___28   == '1'","Hobbies like collecting stamps or coins Pasatiempos como coleccionar estampillas o monedas About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_collect_perwk_p_l,sports_activity_collect_perwk_p_l"
"sai_p_collect_tspent_l","Integer","","Recommended"," sai_p_activities_l___28   == '1'","Hobbies like collecting stamps or coins Pasatiempos como coleccionar estampillas o monedas About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_collect_tspent_p_l,sports_activity_collect_tspent_p_l"
"sai_p_lmusic_l","Integer","","Recommended","","Since we last saw you on [asnt_timestamp_c], has your child listened to music for pleasure? Desde la última vez que nos vimos en [asnt_timestamp_c], ¿su niño(a) ha escuchado música por placer?","1 ; 0","1 = Yes Sí; 0 = No No","sai_p_lmusic_p_l,sports_activity_lmusic_p_l"
"sai_p_lmusic_hours_l","Float","","Recommended"," sai_p_lmusic_l   == '1' &&  sai_p_lmusic_hours_dk_l   == ''","Since we last saw you on [asnt_timestamp_c], about how many hours per week has your child spent listening to music for pleasure? Desde la última vez que nos vimos en [asnt_timestamp_c], ¿aproximadamente cuántas horas por semana pasa su niño(a) escuchando música por placer?","0 :: 168","If you don't know, please choose ""don't know"" in what follows below    Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","sai_p_lmusic_hours_p_l,sports_activity_lmusic_hours_p_l"
"sai_p_lmusic_hours_dk_l","Integer","","Recommended"," sai_p_lmusic_l   == '1' &&  sai_p_lmusic_hours_l   == ''","Since we last saw you on [asnt_timestamp_c], about how many hours per week has your child spent listening to music for pleasure? Desde la última vez que nos vimos en [asnt_timestamp_c],
 ¿aproximadamente cuántas horas por semana pasa su niño(a) escuchando música por placer?","999","999 = Don't know No lo sé","sai_p_lmusic_hours_dk_p_l,sports_activity_lmusic_hours_dk_p_l"
"sai_p_read_l","Integer","","Recommended","","Since we last saw you on [asnt_timestamp_c], has your child read for pleasure? Desde la última vez que nos vimos en [asnt_timestamp_c], ¿su niño(a) ha leído por placer?","1 ; 0","1 = Yes Sí; 0 = No No","sai_read_p_l,sports_activity_read_p_l"
"sai_p_read_hours_l","Float","","Recommended"," sai_p_read_l   == '1' &&  sai_p_read_hours_dk_l   == ''","Since we last saw you on [asnt_timestamp_c], about how many hours per week has your child spent reading for pleasure? Desde la última vez que nos vimos en [asnt_timestamp_c], ¿aproximadamente  cuántas horas por semana pasa su niño(a) leyendo por placer?","0 :: 168","If you don't know, please choose ""don't know"" in what follows below    Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","sai_read_hours_p_l,sports_activity_read_hours_p_l"
"sai_p_read_hours_dk_l","Integer","","Recommended"," sai_p_read_l   == '1' &&  sai_p_read_hours_l   == ''","Since we last saw you on [asnt_timestamp_c], about how many hours per week has your child spent reading for pleasure? Desde la última vez que nos vimos en [asnt_timestamp_c], ¿aproximadamente  cuántas horas por semana pasa su niño(a) leyendo por placer?","999","999 = Don't know No lo sé","sai_read_hours_dk_p_l,sports_activity_read_hours_dk_p_l"
"sai_p_music_instr___7","Integer","","Recommended","","Musical Instrum t (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra)  7: Drums=Percussion","0 ; 1","0 = No; 1 = Yes","sports_activity_music_instr_p___7"
"sai_p_music_instr___8","Integer","","Recommended","","Musical Instrum t (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra)  8: Trumpet=Trombone=Horns","0 ; 1","0 = No; 1 = Yes","sports_activity_music_instr_p___8"
"sai_p_music_instr___9","Integer","","Recommended","","Musical Instrum t (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra)  9: Vocal=Singing","0 ; 1","0 = No; 1 = Yes","sports_activity_music_instr_p___9"
"sai_p_music_instr___10","Integer","","Recommended","","Musical Instrum t (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra)  10: Electric Keyboard or Organ","0 ; 1","0 = No; 1 = Yes","sports_activity_music_instr_p___10"
"sai_p_music_instr___11","Integer","","Recommended","","Musical Instrum t (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra)  11: DJ=Electronic Dance Music","0 ; 1","0 = No; 1 = Yes","sports_activity_music_instr_p___11"
"sai_p_music_instr___12","Integer","","Recommended","","Musical Instrum t (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra)  12: Other?","0 ; 1","0 = No; 1 = Yes","sports_activity_music_instr_p___12"
"sai_p_music_instr___801","Integer","","Recommended","","Musical Instrum t (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra)  801: Not Applied","0 ; 1","0 = No; 1 = Yes","sports_activity_music_instr_p___801"
"sai_p_music_self_pract_l","Integer","","Recommended","","Musical Instrument (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra) About how many hours per week does your child usually practice on their own?<","1::13;801;999","1 = Less than 1 hour ; 2 = 1 hour or more,but less than 2 hours ; 3 = 2 hours or more,but less than 3 hours ; 4 = 3 hours or more,but less than 4 hours ; 5 = 4 hours or more,but less than 5 hours ; 6 = 5 hours or more,but less than 6 hours ; 7 = 6 hours or more,but less than 8 hours ; 8 = 8 hours or more,but less than 12 hours ; 9 = 12 hours or more,but less than 18 hours ; 10 = 18 hours or more,but less than 24 hours; 11 = 24 hours or more,but less than 36 hours ; 12 = 36 hours or more,but less than 72 hours ; 13 = More than 72 hours ; 999 = Don't know ","sports_activity_music_self_pract_p_l"
"sai_p_music_instr___0","Integer","","Recommended","","Musical Instrum t (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra) 0: Guitar=Bass Guitar=ukelele","0 ; 1","0 = No; 1 = Yes","sports_activity_music_instr_p___0"
"sai_p_music_instr___1","Integer","","Recommended","","Musical Instrum t (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra) 1: Flute=Piccolo=Recorder","0 ; 1","0 = No; 1 = Yes","sports_activity_music_instr_p___1"
"sai_p_music_instr___2","Integer","","Recommended","","Musical Instrum t (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra) 2: Clarinet=Saxophone=Oboe=Bassoon","0 ; 1","0 = No; 1 = Yes","sports_activity_music_instr_p___2"
"sai_p_music_instr___3","Integer","","Recommended","","Musical Instrum t (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra)  3: Violin=Viola","0 ; 1","0 = No; 1 = Yes","sports_activity_music_instr_p___3"
"sai_p_music_instr___4","Integer","","Recommended","","Musical Instrum t (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra) 4: Cello=Bass","0 ; 1","0 = No; 1 = Yes","sports_activity_music_instr_p___4"
"sai_p_music_instr___5","Integer","","Recommended","","Musical Instrum t (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra) 5: Piano","0 ; 1","0 = No; 1 = Yes","sports_activity_music_instr_p___5"
"sai_p_music_instr___6","Integer","","Recommended","","Musical Instrum t (Singing=Choir=Guitar=Piano=Drums=Violin=Flute=Band=Rock Band=Orchestra) 6: Harp","0 ; 1","0 = No; 1 = Yes","sports_activity_music_instr_p___6"
"sai_p_cheer_perwk_l","Integer","","Recommended","","Cheerleading: About how many days per week?","1::10;999","999= Don't know; 1= 1; 2= 2; 3= 3; 4= 4; 5= 5; 6= 6; 7= 7; 8= Once every 2 weeks'; 9= One day every month; 10= Less than one day per month [sai_p_yr_3_activities(32)] = '1' AND [event-name] = '4_year_follow_up_y_arm_1'",""
"sai_p_curling_years","Integer","","Recommended","","Curling : For how many years did your child participate in this activity?","1::14;999","999= Don't know ; 1= 1; 2= 2; 3= 3; 4= 4; 5= 5; 6= 6; 7= 7; 8= 8; 9= 9; 10= 10; 11= 11; 12= 12; 13= 13; 14= 14 [sai_p_yr_3_activities(33)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_cycling_comp","Integer","","Recommended","","Cycling : Does your child take part in this activity recreationally or competitively","0;1;999","0= Recreationally; 1= Competitively; 999= Don't Know [sai_p_yr_3_activities(34)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_cycling_nmonth","Integer","","Recommended","","Cycling : During the most active period, about how many months per year did your child participate?","1::13;999","999= Don't know ; 1= 1; 2= 2; 3= 3; 4= 4; 5= 5; 6= 6; 7= 7; 8= 8; 9= 9; 10= 10; 11= 11; 12= 12; 13= More than 12 months  [sai_p_yr_3_activities(34)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_cycling_outside","Integer","","Recommended","","Cycling : Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school?","1;0","1= Yes; 0= No [sai_p_yr_3_activities(34)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_cycling_perwk","Integer","","Recommended","","Cycling: About how many days per week?","1::10;999","999= Don't know ; 1= 1; 2= 2; 3= 3; 4= 4; 5= 5; 6= 6; 7= 7; 8= Once every 2 weeks ; 9= One day every month ; 10= Less than one day per month  [sai_p_yr_3_activities(34)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_cycling_private","Integer","","Recommended","","Cycling : Did your child receive individual private instruction?","1;0","1= Yes; 0= No [sai_p_yr_3_activities(34)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_cycling_school","Integer","","Recommended","","Cycling : Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school?","1;0","1= Yes; 0= No [sai_p_yr_3_activities(34)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_cycling_self","Integer","","Recommended","","Cycling : Did your child learn this activity without formal instruction?","1;0","1= Yes; 0= No [sai_p_yr_3_activities(34)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_cycling_tspent","Integer","","Recommended","","Cycling : About how many minutes per session?","1::9;999","999= Don't know ; 1= less than 30 minutes ; 2= 30; 3= 45; 4= 60 (1 hr) ; 5= 90 (1.5 hrs) ; 6= 120 (2 hrs) ; 7= 150 (2.5 hrs) ; 8= 180 (3 hrs) ; 9= greater than 3 hours  [sai_p_yr_3_activities(34)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_cycling_years","Integer","","Recommended","","Cycling: For how many years did your child participate in this activity?","1::14;999","999= Don't know ; 1= 1; 2= 2; 3= 3; 4= 4; 5= 5; 6= 6; 7= 7; 8= 8; 9= 9; 10= 10; 11= 11; 12= 12; 13= 13; 14= 14 [sai_p_yr_3_activities(34)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_cheer_tspent_l","Integer","","Recommended","","Cheerleading: About how many minutes per session?","1::9;999","999=Don't know; 1= less than 30 minutes; 2= 30; 3= 45; 4= 60 (1 hr); 5= 90 (1.5 hrs); 6= 120 (2 hrs); 7= 150 (2.5 hrs)'; 8= 180 (3 hrs); 9= greater than 3 hours [sai_p_yr_3_activities(32)] = '1' AND [event-name] = '4_year_follow_up_y_arm_1'",""
"sai_p_dance_comp_l","Integer","","Recommended","","Ballet, Dance : Does your child take part in this activity recreationally or competitively?","0;1;999","0= Recreationally; 1= Competitively; 999= Don't Know [sai_p_activities_l(0)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_fball_comp_l","Integer","","Recommended","","Football : Does your child take part in this activity recreationally or competitively?","0;1;999","0= Recreationally; 1= Competitively; 999= Don't Know [sai_p_activities_l(5)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_fhock_comp_l","Integer","","Recommended","","Field Hockey: Does your child take part in this activity recreationally or competitively?","0;1;999","0= Recreationally; 1= Competitively; 999= Don't Know [sai_p_activities_l(4)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_field_comp","Integer","","Recommended","","Field events (e.g. shot, discuss, high jump, javelin etc): Does your child take part in this activity recreationally or competitively?","0;1;999","0= Recreationally; 1= Competitively; 999= Don't Know [sai_p_yr_3_activities(35)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_field_nmonth","Integer","","Recommended","","Field events (e.g. shot, discuss, high jump, javelin etc) : During the most active period, about how many months per year did your child participate?","1::13;999","999= Don't know ; 1= 1; 2= 2; 3= 3; 4= 4; 5= 5; 6= 6; 7= 7; 8= 8; 9= 9; 10= 10; 11= 11; 12= 12; 13= More than 12 months  [sai_p_yr_3_activities(35)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_field_outside","Integer","","Recommended","","Field events (e.g. shot, discuss, high jump, javelin etc): Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school?","1;0","1= Yes; 0= No [sai_p_yr_3_activities(35)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_field_perwk","Integer","","Recommended","","Field events (e.g. shot, discuss, high jump, javelin etc) : About how many days per week?","1::10;999","999= Don't know ; 1= 1; 2= 2; 3= 3; 4= 4; 5= 5; 6= 6; 7= 7; 8= Once every 2 weeks ; 9= One day every month ; 10= Less than one day per month  [sai_p_yr_3_activities(35)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_field_private","Integer","","Recommended","","Field events (e.g. shot, discuss, high jump, javelin etc) : Did your child receive individual private instruction?","1;0","1= Yes; 0= No [sai_p_yr_3_activities(35)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_field_school","Integer","","Recommended","","Field events (e.g. shot, discuss, high jump, javelin etc): Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school?","1;0","1= Yes; 0= No [sai_p_yr_3_activities(35)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
"sai_p_field_self","Integer","","Recommended","","Field events (e.g. shot, discuss, high jump, javelin etc) : Did your child learn this activity without formal instruction?","1;0","1= Yes; 0= No [sai_p_yr_3_activities(35)] = '1' AND [event-name] != '4_year_follow_up_y_arm_1'",""
